Id. de la fila,Id. del pedido,Fecha de pedido,Fecha del envío,Método de envío,Id. del cliente,Nombre del cliente,Segmento,Ciudad,Provincia/Estado/Departamento,País/Región,Región,Id. del producto,Categoría,Subcategoría,Nombre del producto,Ventas,Cantidad
1749,MX-2021-108000,21/10/2021,16/10/2021,Estándar,87558365,Fátima Pina,Empresa,Córdoba,Veracruz,México,Norte,MAT-CA-10003188,Material de oficina,Carpetas,"Avery Perforador, Duradero",391.6,2
3321,MX-2021-137176,21/10/2021,16/10/2021,Estándar,96036869,Elvira Nieves,Cliente,Managua,Managua,Nicaragua,Centro,TEC-TE-10004409,Tecnología,Teléfonos,"Samsung Base de audio, Tamaño completo",3362.4,3
9334,MX-2021-120880,21/10/2021,16/10/2021,Estándar,35255657,Virgilio Cardona,Pequeña empresa,Managua,Managua,Nicaragua,Centro,TEC-AC-10003504,Tecnología,Accesorios,"SanDisk Teclado, Blanco",1063.2,3
303,MX-2021-160402,21/10/2021,16/10/2021,Estándar,80465770,Tobías Ramírez,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-PA-10003496,Material de oficina,Papel,"Xerox Material de oficina, Paquete de 12",982.2,3
304,MX-2021-160402,21/10/2021,16/10/2021,Estándar,80465770,Tobías Ramírez,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-AL-10001912,Material de oficina,Almacenamiento,"Tenex Carpetas, Azul",464.4,3
3135,MX-2021-129294,21/10/2021,17/10/2021,Estándar,61348124,Nieves Jasón,Cliente,Ixtapaluca,México,México,Norte,MAT-CA-10001415,Material de oficina,Carpetas,"Acco Anillas, Transparente",163.2,4
3139,MX-2021-129294,21/10/2021,17/10/2021,Estándar,61348124,Nieves Jasón,Cliente,Ixtapaluca,México,México,Norte,MAT-PA-10000380,Material de oficina,Papel,"Green Bar Cuaderno, Premium",397.2,2
6492,MX-2021-131261,21/10/2021,17/10/2021,Estándar,66195743,Cora Sánchez,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-AL-10001790,Material de oficina,Almacenamiento,"Eldon Estanterías, Tamaño completo",516.8,2
4994,MX-2021-141502,21/10/2021,17/10/2021,Estándar,60667630,René Olivo,Pequeña empresa,Santarém,Pará,Brasil,Sur,MAT-PA-10002757,Material de oficina,Papel,"SanDisk Papel de tipo pergamino, Reciclado",775.6,7
3137,MX-2021-129294,21/10/2021,17/10/2021,Estándar,61348124,Nieves Jasón,Cliente,Ixtapaluca,México,México,Norte,MOB-LI-10002588,Mobiliario,Librerías,"Dania Vitrina, Convencional",2263.2,3
4722,US-2021-119354,21/10/2021,17/10/2021,Estándar,92854857,Noa León,Cliente,Tegucigalpa,Francisco Morazán,Honduras,Centro,TEC-MÁ-10001999,Tecnología,Máquinas,"StarTech Teléfono, Duradero",447.84,3
4721,US-2021-119354,21/10/2021,17/10/2021,Estándar,92854857,Noa León,Cliente,Tegucigalpa,Francisco Morazán,Honduras,Centro,MAT-ET-10003098,Material de oficina,Etiquetas,"Avery Etiquetas extraíbles, Rojo",42.24,1
6491,MX-2021-131261,21/10/2021,17/10/2021,Estándar,66195743,Cora Sánchez,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-AR-10003750,Material de oficina,Arte,"Sanford Rotuladores, Tamaños variados",563.84,4
3136,MX-2021-129294,21/10/2021,17/10/2021,Estándar,61348124,Nieves Jasón,Cliente,Ixtapaluca,México,México,Norte,TEC-AC-10004607,Tecnología,Accesorios,"Belkin Router, Blanco",5131.2,3
6494,MX-2021-131261,21/10/2021,17/10/2021,Estándar,66195743,Cora Sánchez,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-CA-10002559,Material de oficina,Carpetas,"Wilson Jones Cubierta de carpeta, Duradero",135.36,2
7209,MX-2021-106355,21/10/2021,17/10/2021,Estándar,25664647,Rocío Chávez,Cliente,Morelia,Michoacán,México,Norte,TEC-CO-10002322,Tecnología,Copiadoras,"Canon Fax, 2",14828.4836,7
6493,MX-2021-131261,21/10/2021,17/10/2021,Estándar,66195743,Cora Sánchez,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-ET-10002513,Material de oficina,Etiquetas,"Smead Etiquetas para documentos legales, Blanco",59.2,1
3138,MX-2021-129294,21/10/2021,17/10/2021,Estándar,61348124,Nieves Jasón,Cliente,Ixtapaluca,México,México,Norte,MAT-AR-10003770,Material de oficina,Arte,"Stanley Lienzos, Metal",2705.6,8
1862,MX-2021-162180,21/10/2021,21/10/2021,Mismo día,95794985,Marc Romo,Cliente,São Paulo,São Paulo,Brasil,Sur,MAT-ET-10004223,Material de oficina,Etiquetas,"Hon Etiquetas para carpetas de archivos, Duradero",120.4,2
2247,MX-2021-155649,21/10/2021,21/10/2021,Mismo día,38347248,Jessica Ulloa,Cliente,San Andrés Tuxtla,Veracruz,México,Norte,TEC-MÁ-10002952,Tecnología,Máquinas,"Okidata Teléfono, Blanco",1136.8,2
2245,MX-2021-155649,21/10/2021,21/10/2021,Mismo día,38347248,Jessica Ulloa,Cliente,San Andrés Tuxtla,Veracruz,México,Norte,MAT-PA-10004559,Material de oficina,Papel,"Green Bar Recordadores, Paquete de 12",421.8,3
2246,MX-2021-155649,21/10/2021,21/10/2021,Mismo día,38347248,Jessica Ulloa,Cliente,San Andrés Tuxtla,Veracruz,México,Norte,MAT-SO-10000133,Material de oficina,Sobres,"GlobeWeis Sobre de tipo Manila, Reciclado",349.2,2
1863,MX-2021-162180,21/10/2021,21/10/2021,Mismo día,95794985,Marc Romo,Cliente,São Paulo,São Paulo,Brasil,Sur,MOB-MO-10004241,Mobiliario,Mobiliario,"Tenex Marco, Negro",4399.2,6
1860,MX-2021-162180,21/10/2021,21/10/2021,Mismo día,95794985,Marc Romo,Cliente,São Paulo,São Paulo,Brasil,Sur,TEC-CO-10002895,Tecnología,Copiadoras,"Hewlett Fotocopiadora, Color",1763.8652,1
1861,MX-2021-162180,21/10/2021,21/10/2021,Mismo día,95794985,Marc Romo,Cliente,São Paulo,São Paulo,Brasil,Sur,MAT-PA-10004258,Material de oficina,Papel,"SanDisk Resma, Premium",993,5
844,MX-2021-135608,22/10/2021,15/10/2021,Estándar,74058123,Mafalda Alvarado,Empresa,Guantánamo,Guantánamo,Cuba,Caribe,MOB-SI-10002369,Mobiliario,Sillas,"Novimex Silla de playa, Negro",2031.4,7
4162,US-2021-143952,22/10/2021,16/10/2021,Estándar,95626236,Bartolomé Rosales,Cliente,Córdoba,Córdoba,Argentina,Sur,MAT-ET-10002942,Material de oficina,Etiquetas,"Harbour Creations Etiquetas de envío, Rojo",270.72,6
4163,US-2021-143952,22/10/2021,16/10/2021,Estándar,95626236,Bartolomé Rosales,Cliente,Córdoba,Córdoba,Argentina,Sur,MOB-SI-10000131,Mobiliario,Sillas,"Hon Silla de playa, Ajustable",952.8,5
5244,MX-2021-123204,22/10/2021,16/10/2021,Estándar,79786479,Ares Espinosa,Cliente,Apopa,San Salvador,El Salvador,Centro,MOB-SI-10004799,Mobiliario,Sillas,"SAFCO Taburete, Ajustable",2272.4,2
8513,MX-2021-142461,22/10/2021,17/10/2021,Estándar,74678546,Prudencio Luna,Cliente,Barranquilla,Atlántico,Colombia,Sur,MAT-AL-10002520,Material de oficina,Almacenamiento,"Tenex Bandejas, Tamaño completo",1084.8,3
4213,US-2021-136406,22/10/2021,20/10/2021,Rápido,98468962,Gustavo Trejo,Cliente,Valencia,Carabobo,Venezuela,Sur,MAT-PA-10000018,Material de oficina,Papel,"Eaton Agenda, Multicolor",175.92,2
1464,US-2021-154991,23/10/2021,18/10/2021,Rápido,20734552,Marta Manzanares,Empresa,Caracas,Distrito Capital,Venezuela,Sur,MAT-ET-10004975,Material de oficina,Etiquetas,"Smead Etiquetas con códigos de color, Blanco",52.2,1
15,MX-2021-135706,23/10/2021,18/10/2021,Estándar,22958598,Heriberto Valderas,Cliente,Guarapari,Espíritu Santo,Brasil,Sur,MAT-AR-10004818,Material de oficina,Arte,"Stanley Lienzos, Al por mayor",1326.4,4
9448,MX-2021-125661,23/10/2021,18/10/2021,Estándar,64754984,Walter Alcaraz,Empresa,Iguala de la Independencia,Guerrero,México,Norte,TEC-TE-10003172,Tecnología,Teléfonos,"Motorola Auriculares, Tamaño completo",5942.2,11
10003,US-2021-148677,23/10/2021,18/10/2021,Estándar,22958598,Heriberto Valderas,Cliente,Vassouras,Río de Janeiro,Brasil,Sur,MAT-AR-10004105,Material de oficina,Arte,"Stanley Lienzos, Al por mayor",530.56,4
10004,US-2021-148677,23/10/2021,18/10/2021,Estándar,22958598,Heriberto Valderas,Cliente,Vassouras,Río de Janeiro,Brasil,Sur,MAT-GR-10001448,Material de oficina,Grapas,"Advantus Grapadoras, Metal",51.76,1
16,MX-2021-135706,23/10/2021,18/10/2021,Estándar,22958598,Heriberto Valderas,Cliente,Guarapari,Espíritu Santo,Brasil,Sur,MAT-GR-10004569,Material de oficina,Grapas,"Advantus Grapadoras, Metal",129.4,1
1463,US-2021-154991,23/10/2021,18/10/2021,Rápido,20734552,Marta Manzanares,Empresa,Caracas,Distrito Capital,Venezuela,Sur,MOB-ME-10001131,Mobiliario,Mesas,"Bevis Mesa de madera, Montada",1070.16,1
8492,MX-2021-108966,23/10/2021,19/10/2021,Estándar,66157366,Blanca Carrasco,Cliente,Soacha,Cundinamarca,Colombia,Sur,MOB-MO-10002101,Mobiliario,Mobiliario,"Rubvermaid Marco, Premium",2170.2,3
7924,US-2021-146808,23/10/2021,21/10/2021,Urgente,70556662,Fuensanta Barrios,Cliente,San Miguelito,Panamá,Panamá,Centro,MAT-EL-10003031,Material de oficina,Electrodomésticos,"Hoover Tostadora, Rojo",1338.24,4
3551,MX-2021-137442,23/10/2021,21/10/2021,Rápido,80465770,Tobías Ramírez,Cliente,São Paulo,São Paulo,Brasil,Sur,MAT-ET-10002945,Material de oficina,Etiquetas,"Harbour Creations Etiquetas extraíbles, Ajustable",275,5
3548,MX-2021-137442,23/10/2021,21/10/2021,Rápido,80465770,Tobías Ramírez,Cliente,São Paulo,São Paulo,Brasil,Sur,TEC-CO-10004234,Tecnología,Copiadoras,"Brother Fax inalámbrico, Digital",5035.908,2
4812,MX-2021-110772,23/10/2021,21/10/2021,Rápido,55285226,Bernardina Olmos,Cliente,Montevideo,Montevideo,Uruguay,Sur,MOB-SI-10003897,Mobiliario,Sillas,"Hon Silla plegable, Negro",1579.8,3
3547,MX-2021-137442,23/10/2021,21/10/2021,Rápido,80465770,Tobías Ramírez,Cliente,São Paulo,São Paulo,Brasil,Sur,MOB-SI-10004220,Mobiliario,Sillas,"Hon Estora, 2",2696.4,7
3549,MX-2021-137442,23/10/2021,21/10/2021,Rápido,80465770,Tobías Ramírez,Cliente,São Paulo,São Paulo,Brasil,Sur,MAT-SO-10004945,Material de oficina,Sobres,"Jiffy Sobres de uso interno, Reciclado",2111.2,7
3550,MX-2021-137442,23/10/2021,21/10/2021,Rápido,80465770,Tobías Ramírez,Cliente,São Paulo,São Paulo,Brasil,Sur,MOB-ME-10000182,Mobiliario,Mesas,"Chromcraft Mesa de conferencias, Rectangular",9282.56,2
9297,MX-2021-167829,24/10/2021,17/10/2021,Estándar,32345938,Fernando Limón,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-CO-10000315,Tecnología,Copiadoras,"Sharp Fotocopiadora, 2",8915.256,7
7779,MX-2021-147095,24/10/2021,17/10/2021,Estándar,66197956,Teodoro Llarnas,Empresa,Santiago,Santiago,Chile,Sur,TEC-AC-10001202,Tecnología,Accesorios,"SanDisk Memoria USB, Económico",1054.4,4
9295,MX-2021-167829,24/10/2021,17/10/2021,Estándar,32345938,Fernando Limón,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-CO-10004502,Tecnología,Copiadoras,"Canon Fotocopiadora con fax, Digital",2032.0272,2
7778,MX-2021-147095,24/10/2021,17/10/2021,Estándar,66197956,Teodoro Llarnas,Empresa,Santiago,Santiago,Chile,Sur,MAT-PA-10002489,Material de oficina,Papel,"Xerox Material de oficina, Reciclado",897.6,3
9298,MX-2021-167829,24/10/2021,17/10/2021,Estándar,32345938,Fernando Limón,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-MO-10004975,Mobiliario,Mobiliario,"Deflect-O Reloj, Premium",1141.7,7
9296,MX-2021-167829,24/10/2021,17/10/2021,Estándar,32345938,Fernando Limón,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-LI-10004166,Mobiliario,Librerías,"Sauder Vitrina, Convencional",4667.04,7
8634,MX-2021-122483,24/10/2021,20/10/2021,Estándar,35255657,Virgilio Cardona,Pequeña empresa,Tepic,Nayarit,México,Norte,TEC-MÁ-10003308,Tecnología,Máquinas,"StarTech Impresora, Duradero",11960.2,7
3509,MX-2021-118829,24/10/2021,20/10/2021,Estándar,55774875,Millán Becerra,Pequeña empresa,El Progreso,Yoro,Honduras,Centro,MAT-SU-10001174,Material de oficina,Suministros,"Fiskars Regla, Rectangular",89.04,2
8635,MX-2021-122483,24/10/2021,20/10/2021,Estándar,35255657,Virgilio Cardona,Pequeña empresa,Tepic,Nayarit,México,Norte,MAT-PA-10002682,Material de oficina,Papel,"Green Bar Recordadores, Multicolor",734.4,6
3510,MX-2021-118829,24/10/2021,20/10/2021,Estándar,55774875,Millán Becerra,Pequeña empresa,El Progreso,Yoro,Honduras,Centro,MAT-PA-10001037,Material de oficina,Papel,"Xerox Papel de tipo pergamino, Multicolor",234.72,4
3511,MX-2021-118829,24/10/2021,20/10/2021,Estándar,55774875,Millán Becerra,Pequeña empresa,El Progreso,Yoro,Honduras,Centro,MAT-AL-10003416,Material de oficina,Almacenamiento,"Fellowes Caja, Azul",314.88,4
3512,MX-2021-118829,24/10/2021,20/10/2021,Estándar,55774875,Millán Becerra,Pequeña empresa,El Progreso,Yoro,Honduras,Centro,MOB-MO-10001909,Mobiliario,Mobiliario,"Rubvermaid Bandeja apiladora, Premium",380.16,4
7135,MX-2021-102561,24/10/2021,20/10/2021,Estándar,29784559,Edith Callas,Cliente,Montevideo,Montevideo,Uruguay,Sur,MAT-CA-10000941,Material de oficina,Carpetas,"Ibico Separadores, Duradero",485.8,7
7134,MX-2021-102561,24/10/2021,20/10/2021,Estándar,29784559,Edith Callas,Cliente,Montevideo,Montevideo,Uruguay,Sur,MAT-PA-10003264,Material de oficina,Papel,"Enermax Cuaderno, Paquete de 12",435.2,2
2735,MX-2021-108322,24/10/2021,20/10/2021,Estándar,33146561,Lucía Villa,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-LI-10000610,Mobiliario,Librerías,"Bush Librería, Blanco",1512.36,3
8784,MX-2021-114916,24/10/2021,22/10/2021,Rápido,20638872,Amadeo Villareal,Cliente,Bogotá,Bogotá,Colombia,Sur,MAT-GR-10000567,Material de oficina,Grapas,"Stockwell Cintas de goma, Paquete de 12",319.2,3
8783,MX-2021-114916,24/10/2021,22/10/2021,Rápido,20638872,Amadeo Villareal,Cliente,Bogotá,Bogotá,Colombia,Sur,MAT-SU-10002090,Material de oficina,Suministros,"Elite Cizallas, Acero",1547,5
5759,MX-2021-153934,24/10/2021,24/10/2021,Mismo día,82537786,Aída Vélez,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-GR-10001635,Material de oficina,Grapas,"Accos Clips, Tamaños variados",61.28,1
5758,MX-2021-153934,24/10/2021,24/10/2021,Mismo día,82537786,Aída Vélez,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-ET-10004214,Material de oficina,Etiquetas,"Smead Etiquetas extraíbles, Duradero",116.16,2
465,MX-2021-131730,25/10/2021,18/10/2021,Estándar,29225364,Sabina Ornelas,Empresa,Bogotá,Bogotá,Colombia,Sur,MAT-PA-10002738,Material de oficina,Papel,"Enermax Agenda, Reciclado",298.8,2
5360,MX-2021-136784,25/10/2021,20/10/2021,Estándar,45968428,Víctor Morales,Cliente,Colima,Colima,México,Norte,TEC-MÁ-10001763,Tecnología,Máquinas,"Konica Teléfono, Multicolor",1149.2,2
5361,MX-2021-136784,25/10/2021,20/10/2021,Estándar,45968428,Víctor Morales,Cliente,Colima,Colima,México,Norte,MAT-AL-10002116,Material de oficina,Almacenamiento,"Rogers Archivador móvil, Metal",5626.8,6
5905,MX-2021-124296,25/10/2021,22/10/2021,Rápido,64334126,Gregorio Acuna,Cliente,Pelotas,Río Grande del Sur,Brasil,Sur,MAT-AR-10004818,Material de oficina,Arte,"Stanley Lienzos, Al por mayor",1658,5
6417,US-2021-168046,25/10/2021,25/10/2021,Mismo día,53045630,Faustina Carrera,Empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-ET-10003432,Material de oficina,Etiquetas,"Avery Etiquetas de envío, Rojo",155.6,2
6416,US-2021-168046,25/10/2021,25/10/2021,Mismo día,53045630,Faustina Carrera,Empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-EL-10001025,Material de oficina,Electrodomésticos,"KitchenAid Molinillo de café, Rojo",1409.4,3
6415,US-2021-168046,25/10/2021,25/10/2021,Mismo día,53045630,Faustina Carrera,Empresa,Ciudad de México,Distrito Federal,México,Norte,MOB-ME-10003966,Mobiliario,Mesas,"Lesro Mesa redonda, Blanco",7267.2,3
7598,MX-2021-112095,26/10/2021,21/10/2021,Estándar,89936439,Beltrán Comino,Empresa,Manizales,Caldas,Colombia,Sur,MAT-GR-10004030,Material de oficina,Grapas,"Advantus Pasadores, Metal",485,5
4299,MX-2021-165505,26/10/2021,21/10/2021,Rápido,98598384,Humberto Torres,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-CO-10000495,Tecnología,Copiadoras,"Hewlett Fotocopiadora con fax, Color",2067.4584,2
4298,MX-2021-165505,26/10/2021,21/10/2021,Rápido,98598384,Humberto Torres,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-TE-10001183,Tecnología,Teléfonos,"Motorola Teléfono inteligente, Azul",3460.8,5
7596,MX-2021-112095,26/10/2021,21/10/2021,Estándar,89936439,Beltrán Comino,Empresa,Manizales,Caldas,Colombia,Sur,MAT-ET-10004247,Material de oficina,Etiquetas,"Avery Etiquetas para carpetas de archivos, Duradero",126.8,2
7597,MX-2021-112095,26/10/2021,21/10/2021,Estándar,89936439,Beltrán Comino,Empresa,Manizales,Caldas,Colombia,Sur,MAT-AR-10001622,Material de oficina,Arte,"Sanford Rotuladores, Azul",620,4
7595,MX-2021-112095,26/10/2021,21/10/2021,Estándar,89936439,Beltrán Comino,Empresa,Manizales,Caldas,Colombia,Sur,MAT-AR-10004121,Material de oficina,Arte,"Binney & Smith Subrayadores, Azul",553,5
5293,MX-2021-143763,26/10/2021,22/10/2021,Estándar,96465056,Baltasar Téllez,Cliente,Cabo de Santo Agostinho,Pernambuco,Brasil,Sur,MAT-GR-10002614,Material de oficina,Grapas,"Advantus Grapadoras, Al por mayor",1028.8,8
5297,MX-2021-143763,26/10/2021,22/10/2021,Estándar,96465056,Baltasar Téllez,Cliente,Cabo de Santo Agostinho,Pernambuco,Brasil,Sur,TEC-TE-10003172,Tecnología,Teléfonos,"Motorola Auriculares, Tamaño completo",1080.4,2
5294,MX-2021-143763,26/10/2021,22/10/2021,Estándar,96465056,Baltasar Téllez,Cliente,Cabo de Santo Agostinho,Pernambuco,Brasil,Sur,MOB-LI-10002910,Mobiliario,Librerías,"Ikea Estante de esquina, Blanco",2511.6,3
5295,MX-2021-143763,26/10/2021,22/10/2021,Estándar,96465056,Baltasar Téllez,Cliente,Cabo de Santo Agostinho,Pernambuco,Brasil,Sur,MAT-ET-10003408,Material de oficina,Etiquetas,"Novimex Etiquetas con códigos de color, Ajustable",344,5
5296,MX-2021-143763,26/10/2021,22/10/2021,Estándar,96465056,Baltasar Téllez,Cliente,Cabo de Santo Agostinho,Pernambuco,Brasil,Sur,TEC-CO-10004728,Tecnología,Copiadoras,"Canon Fotocopiadora, Rojo",8660.644,5
7917,MX-2021-137806,26/10/2021,22/10/2021,Estándar,41374845,Lupe Escalante,Empresa,Chetumal,Quintana Roo,México,Norte,MOB-LI-10004249,Mobiliario,Librerías,"Safco Biblioteca, Negro",4172.16,2
7916,MX-2021-137806,26/10/2021,22/10/2021,Estándar,41374845,Lupe Escalante,Empresa,Chetumal,Quintana Roo,México,Norte,MAT-SO-10000083,Material de oficina,Sobres,"Kraft Sobre de hebilla, Rojo",250.8,3
5298,MX-2021-143763,26/10/2021,22/10/2021,Estándar,96465056,Baltasar Téllez,Cliente,Cabo de Santo Agostinho,Pernambuco,Brasil,Sur,MAT-EL-10004539,Material de oficina,Electrodomésticos,"Breville Microondas, Blanco",1999,1
4618,MX-2021-132290,26/10/2021,22/10/2021,Estándar,65324530,Lidia Laureano,Cliente,Apopa,San Salvador,El Salvador,Centro,MAT-ET-10002059,Material de oficina,Etiquetas,"Novimex Etiquetas de envío, Ajustable",296,5
4669,MX-2021-123575,26/10/2021,24/10/2021,Rápido,29987256,Isaías Rosales,Cliente,Montevideo,Montevideo,Uruguay,Sur,MAT-AL-10002764,Material de oficina,Almacenamiento,"Rogers Casilleros, Tamaño completo",9877,7
4672,MX-2021-123575,26/10/2021,24/10/2021,Rápido,29987256,Isaías Rosales,Cliente,Montevideo,Montevideo,Uruguay,Sur,TEC-AC-10002985,Tecnología,Accesorios,"SanDisk Memoria USB, Negro",795,3
4671,MX-2021-123575,26/10/2021,24/10/2021,Rápido,29987256,Isaías Rosales,Cliente,Montevideo,Montevideo,Uruguay,Sur,MOB-ME-10002228,Mobiliario,Mesas,"Barricks Mesa de conferencias, Negro",19351.04,4
4670,MX-2021-123575,26/10/2021,24/10/2021,Rápido,29987256,Isaías Rosales,Cliente,Montevideo,Montevideo,Uruguay,Sur,MAT-EL-10003340,Material de oficina,Electrodomésticos,"Breville Horno, Negro",14959.2,4
6816,MX-2021-140312,27/10/2021,21/10/2021,Estándar,39797251,Concordia Cuéllar,Pequeña empresa,Pouso Alegre,Minas Gerais,Brasil,Sur,MAT-PA-10000018,Material de oficina,Papel,"Eaton Agenda, Multicolor",439.8,3
1072,US-2021-111906,27/10/2021,22/10/2021,Estándar,21095395,Faustina Huerta,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-AL-10004728,Material de oficina,Almacenamiento,"Rogers Archivador móvil, Industrial",2273.28,3
1071,US-2021-111906,27/10/2021,22/10/2021,Estándar,21095395,Faustina Huerta,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-CA-10000847,Material de oficina,Carpetas,"Ibico Carpeta, Económico",247.68,3
8422,MX-2021-145212,27/10/2021,22/10/2021,Estándar,60088031,Lola Cavazos,Empresa,Ilopango,San Salvador,El Salvador,Centro,MAT-AL-10000128,Material de oficina,Almacenamiento,"Tenex Caja, Metal",311.4,3
9212,US-2021-118297,27/10/2021,22/10/2021,Estándar,68785328,Félix Mendoza,Cliente,Tegucigalpa,Francisco Morazán,Honduras,Centro,MAT-AR-10004706,Material de oficina,Arte,"BIC Libreta de dibujo, Tamaños variados",1451.52,7
9215,US-2021-118297,27/10/2021,22/10/2021,Estándar,68785328,Félix Mendoza,Cliente,Tegucigalpa,Francisco Morazán,Honduras,Centro,MAT-PA-10003611,Material de oficina,Papel,"Xerox Papel de tipo pergamino, Paquete de 12",208.8,3
8339,MX-2021-110310,27/10/2021,22/10/2021,Estándar,92895359,Casimira Marín,Cliente,Arraiján,Panamá,Panamá,Centro,MOB-LI-10003442,Mobiliario,Librerías,"Safco Vitrina, Metal",673.2,1
8338,MX-2021-110310,27/10/2021,22/10/2021,Estándar,92895359,Casimira Marín,Cliente,Arraiján,Panamá,Panamá,Centro,TEC-AC-10001628,Tecnología,Accesorios,"SanDisk Router, Económico",1025.4,1
1070,US-2021-111906,27/10/2021,22/10/2021,Estándar,21095395,Faustina Huerta,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-AC-10001207,Tecnología,Accesorios,"Enermax Router, Blanco",4098.24,3
